game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,category,mechanic,average_rating,users_rated,category_count,mechanic_count,has_expansion,binned_playtime,binned_mechanics,binned_min_age,binned_category,len_description,description_sentiment
181,6,120,10,2,120,Risk,120,negotiation,area control / area influence,5.57906,21836,3,6,1,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Social/Party,93,0.1892857142857143
182,4,30,8,2,30,Knights of Charlemagne,30,card game,hand management,6.36252,604,2,3,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,93,0.2805555555555555
185,5,30,8,2,30,Devil Bunny Needs a Ham,30,print & play,roll / spin and move,5.39,680,2,1,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,115,0.125
186,6,30,12,2,30,Split,30,card game,partnerships,5.81686,157,1,3,0,Short (0-30 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,145,0.09953703703703705
189,4,90,10,3,90,Die Siedler von Nürnberg,90,medieval,dice rolling,6.97379,831,2,4,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Fantasy/Adventure,168,0.018665648077412774
190,5,30,10,3,30,Dolce Vita,30,card game,auction/bidding,6.15628,183,1,1,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,134,0.14075520833333335
192,6,45,10,3,45,Nicht die Bohne!,45,card game,simultaneous action selection,6.3659,881,1,2,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,95,0.04990031897926634
193,10,30,8,2,30,Fill or Bust,30,dice,dice rolling,5.69269,401,1,2,1,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Children's/Family,118,-0.13571428571428573
194,4,45,10,2,45,Groo: The Game,45,card game,dice rolling,6.26817,752,4,2,1,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,110,0.06142857142857142
195,5,30,8,2,30,NASCAR Champions,30,dice,dice rolling,5.36389,90,3,1,0,Short (0-30 minutes),Randomness & Chance Mechanics,Middle Childhood (7-9),Children's/Family,147,0.024999999999999994
196,6,75,12,3,75,Kremlin,75,negotiation,secret unit deployment,6.99614,2452,2,2,1,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,382,0.05879749879749881
197,4,75,13,3,75,HellRail (Second Perdition),75,card game,pick-up and deliver,6.07118,92,3,1,0,Long (61-120 minutes),Other,Teen (13+),Unknown/Miscellaneous,93,0.11904761904761904
198,4,30,10,2,30,Buried Treasure,30,card game,set collection,6.01825,228,2,1,0,Short (0-30 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,84,-0.125
199,4,45,10,2,45,Manhattan,45,city building,area control / area influence,6.68878,3694,1,2,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,150,0.2340909090909091
200,4,60,10,2,60,Entdecker,60,exploration,area control / area influence,6.50041,1239,1,3,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Fantasy/Adventure,250,0.02406417112299465
201,2,30,10,2,30,The Rose King,30,abstract strategy,grid movement,6.82082,2361,2,2,0,Short (0-30 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,302,0.09634611420325705
202,4,120,12,2,120,Targui,120,wargame,modular board,6.33415,600,1,2,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,221,0.033722527472527464
204,4,60,12,2,60,Stephenson's Rocket,60,trains,area control / area influence,6.87101,2081,1,6,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,97,-0.02812500000000001
206,9,45,10,3,45,Pepper,45,card game,trick-taking,5.75714,105,1,1,0,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,84,0.041428571428571426
214,4,60,10,2,45,Café International,60,abstract strategy,hand management,6.28113,1994,1,3,0,Medium (31-60 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Strategy,91,-0.08263888888888889
215,10,60,10,3,60,Tichu,60,card game,betting/wagering,7.60888,10556,1,4,1,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,338,0.048534798534798536
216,2,30,12,2,30,Atlanteon,30,abstract strategy,area control / area influence,5.81039,648,2,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,153,-0.045
217,4,30,13,2,30,A la carte,30,action / dexterity,action point allowance system,6.50098,2629,2,3,1,Short (0-30 minutes),Card & Pool Mechanics,Teen (13+),Unknown/Miscellaneous,148,-0.09053030303030302
218,4,25,12,2,25,High-Bid,25,negotiation,auction/bidding,5.77588,228,1,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,566,0.04946843853820599
219,5,30,12,3,30,Volle Hütte,30,economic,hand management,6.17719,160,1,2,0,Short (0-30 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Strategy,501,0.0975686037126715
220,5,30,10,3,15,High Society,30,card game,auction/bidding,6.76805,4339,1,1,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,105,-0.0031818181818181806
221,5,360,12,2,240,Ikusa,360,civil war,auction/bidding,7.00973,4283,2,3,0,Extended (241+ minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,248,-0.02035984848484849
222,6,40,10,2,40,Space Beans,40,card game,card drafting,6.08948,1300,2,2,0,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,175,0.0055322128851540585
223,6,90,10,2,90,Expedition,90,exploration,point to point movement,6.88525,980,3,2,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,106,0.01363636363636364
224,6,180,12,3,180,History of the World,180,ancient,area control / area influence,7.1321,3961,5,3,0,Very Long (121-240 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,1136,0.044379829031727776
228,4,20,13,2,20,Lunch Money,20,card game,hand management,5.64856,2362,2,2,1,Short (0-30 minutes),Strategic Mechanics,Teen (13+),Unknown/Miscellaneous,84,-0.19326923076923075
229,6,60,10,2,60,King of the Elves,60,card game,card drafting,6.23698,1218,3,3,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,70,-0.030555555555555565
230,6,180,12,1,180,Merchant of Venus,180,economic,commodity speculation,7.17453,2416,5,5,0,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,268,0.09102597402597402
231,5,480,12,1,480,Geronimo,480,american indian wars,area movement,5.58441,209,3,2,0,Extended (241+ minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,199,-0.10953968253968253
232,4,120,12,2,120,Serenissima (first edition),120,economic,pick-up and deliver,6.89152,2092,3,2,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,504,0.17269775678866595
234,2,200,12,2,40,Hannibal: Rome vs. Carthage,200,ancient,area control / area influence,7.82769,4305,3,5,1,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,305,0.015927683427683425
235,4,180,12,1,180,Blackbeard,180,adventure,hex-and-counter,6.34825,1266,5,2,0,Very Long (121-240 minutes),Game Structure Mechanics,Pre-Teen (10-12),Fantasy/Adventure,263,0.12640542328042326
237,2,60,12,2,60,Wooden Ships & Iron Men,60,age of reason,action / movement programming,6.99472,1694,8,3,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,99,0.07380952380952381
240,5,240,12,3,240,Britannia,240,civilization,area movement,7.22662,3585,3,4,0,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,154,0.12867647058823528
241,6,180,14,1,180,Age of Exploration,180,exploration,press your luck,6.0348,171,2,1,0,Very Long (121-240 minutes),Strategic Mechanics,Teen (13+),Fantasy/Adventure,80,0.25833333333333336
242,7,240,16,2,240,Junta,240,bluffing,area movement,6.76122,4450,6,7,1,Very Long (121-240 minutes),Action & Movement Mechanics,Teen (13+),Social/Party,428,0.044212211399711404
243,2,480,14,2,120,Advanced Squad Leader,480,wargame,auction/bidding,7.93771,2938,2,9,1,Extended (241+ minutes),Strategic Mechanics,Teen (13+),Strategy,405,0.1797924297924298
244,8,120,12,2,120,Circus Maximus,120,ancient,action / movement programming,6.7112,1411,3,9,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,228,-0.02300824175824177
247,5,45,10,2,45,Gloria Picktoria,45,card game,card drafting,6.40256,945,1,2,0,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,95,0.06493506493506494
248,5,240,12,3,240,Blood Royale,240,medieval,pick-up and deliver,6.4994,586,4,2,0,Very Long (121-240 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Fantasy/Adventure,105,-0.02992424242424242
249,6,90,12,3,90,Lifeboats,90,nautical,player elimination,6.6131,2986,2,3,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,156,-0.007142857142857145
250,7,360,12,2,360,Colonial Diplomacy,360,bluffing,area control / area influence,6.62425,341,6,4,0,Extended (241+ minutes),Action & Movement Mechanics,Pre-Teen (10-12),Social/Party,97,0.09166666666666666
252,2,180,12,2,180,Borodino,180,napoleonic,dice rolling,6.65135,126,2,2,0,Very Long (121-240 minutes),Randomness & Chance Mechanics,Pre-Teen (10-12),History/War,95,-0.02509469696969698
254,7,12000,14,2,6000,Empires in Arms,12000,economic,area movement,7.53553,1067,5,5,1,Extended (241+ minutes),Action & Movement Mechanics,Teen (13+),Strategy,451,0.12420212765957446
255,2,150,12,2,150,Jena-Auerstadt,150,napoleonic,hex-and-counter,5.98039,51,2,1,0,Very Long (121-240 minutes),Unique Mechanics,Pre-Teen (10-12),History/War,249,0.0070238095238095155
256,5,45,10,3,45,Mississippi Queen,45,nautical,grid movement,6.3835,3273,2,3,1,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Real-life/Simulation,73,0.025529100529100523
257,8,45,12,3,45,Kill Doctor Lucky,45,humor,card drafting,6.15279,5268,2,3,1,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Entertainment/Pop Culture,141,-0.0335858585858586
258,6,30,8,2,5,Fluxx,30,card game,hand management,5.69886,12304,1,2,1,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,122,0.05852272727272727
259,6,60,10,2,60,Atlantic Storm,60,card game,trick-taking,6.49863,494,3,1,0,Medium (31-60 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,220,0.25357142857142856
260,4,45,10,2,45,Starship Troopers: Prepare For Battle!,45,movies / tv / radio theme,dice rolling,5.72447,188,3,2,0,Medium (31-60 minutes),Game Structure Mechanics,Pre-Teen (10-12),Entertainment/Pop Culture,71,0.025730519480519472
261,5,30,9,2,30,Olympia 2000 (v. Chr.),30,ancient,simultaneous action selection,6.06444,248,3,1,0,Short (0-30 minutes),Others,Middle Childhood (7-9),History/War,111,0.057499999999999996
263,4,45,12,2,45,Manitou,45,card game,hand management,6.11949,331,1,1,0,Medium (31-60 minutes),Other,Pre-Teen (10-12),Unknown/Miscellaneous,78,0.5904761904761904
264,8,120,10,2,120,Enemy in Sight,120,american revolutionary war,hand management,6.249,611,5,2,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),History/War,80,0.16875
265,5,45,12,3,45,Intrigue,45,negotiation,area control / area influence,6.37047,2167,2,2,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,171,-0.02115308933490753
267,4,90,10,2,90,Tycoon,90,economic,area control / area influence,6.80482,626,1,1,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,394,0.04745052566481138
268,5,45,9,2,45,Cheops,45,ancient,commodity speculation,6.19837,246,1,3,0,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),History/War,67,-0.1375
270,5,120,12,2,120,Svea Rike,120,civilization,area control / area influence,6.35628,487,2,2,1,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,131,0.01499999999999999
271,5,30,7,3,30,It's Mine!,30,card game,memory,5.95769,411,2,2,0,Short (0-30 minutes),Card & Pool Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,116,0.2963675213675213
272,6,60,10,3,60,Downtown,60,city building,simultaneous action selection,6.34511,133,2,3,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Real-life/Simulation,86,-0.21147186147186148
273,6,120,14,3,120,Africa 1880,120,bluffing,area control / area influence,5.65114,132,6,4,0,Long (61-120 minutes),Action & Movement Mechanics,Teen (13+),Social/Party,94,0.03571428571428571
274,6,60,10,3,60,Guerilla,60,card game,hand management,6.25277,361,3,1,0,Medium (31-60 minutes),Other,Pre-Teen (10-12),Unknown/Miscellaneous,294,0.034335839598997484
276,7,240,12,2,240,La Guerre de l'Empereur,240,economic,area-impulse,6.38333,60,4,2,0,Very Long (121-240 minutes),Game Structure Mechanics,Pre-Teen (10-12),Strategy,493,-0.0016643634143634145
277,5,60,10,3,30,Res Publica,60,card game,set collection,5.94631,849,2,2,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,112,0.09523809523809523
278,2,90,10,2,90,Catan Card Game,90,card game,card drafting,6.77393,11105,3,4,1,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,378,0.047113997113997115
279,4,20,10,2,20,The Very Clever Pipe Game,20,abstract strategy,tile placement,6.23604,787,2,1,0,Short (0-30 minutes),Pattern & Design Mechanics,Pre-Teen (10-12),Strategy,113,-0.046666666666666676
281,5,0,10,2,0,Ostindiska Kompaniet,0,economic,commodity speculation,4.75,130,2,2,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,122,0.17613636363636362
282,6,300,12,2,300,Vikingatid,300,medieval,area control / area influence,6.0403,67,2,3,0,Extended (241+ minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,72,-0.08888888888888889
283,6,2480,12,2,2480,Advanced Third Reich,2480,wargame,dice rolling,6.73416,639,2,3,0,Extended (241+ minutes),Randomness & Chance Mechanics,Pre-Teen (10-12),Strategy,79,0.08611111111111111
284,8,240,14,2,240,Lords of the Sierra Madre (second edition),240,american west,area movement,6.22308,130,5,4,0,Very Long (121-240 minutes),Action & Movement Mechanics,Teen (13+),History/War,97,0.08928571428571429
286,8,480,12,4,480,Machiavelli,480,bluffing,area movement,7.08793,882,5,4,0,Extended (241+ minutes),Action & Movement Mechanics,Pre-Teen (10-12),Social/Party,86,0.03784786641929499
287,6,45,8,2,45,Bazaar,45,abstract strategy,set collection,6.5089,1444,2,2,0,Medium (31-60 minutes),Strategic Mechanics,Middle Childhood (7-9),Strategy,197,-0.030208333333333337
288,5,300,0,2,300,Rossyïa 1917,300,civil war,hex-and-counter,7.25508,63,2,1,0,Extended (241+ minutes),Unique Mechanics,Toddler (0-3),Strategy,123,-0.125
289,4,360,12,3,360,Chariot Lords,360,ancient,area movement,6.69541,196,3,2,0,Extended (241+ minutes),Action & Movement Mechanics,Pre-Teen (10-12),History/War,350,0.05569828722002635
290,5,20,7,2,20,Gold Digger,20,american west,betting/wagering,5.72677,620,2,1,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),History/War,117,-0.059895833333333336
291,8,120,8,3,120,Courtisans of Versailles,120,negotiation,hand management,5.80276,163,2,3,0,Long (61-120 minutes),Strategic Mechanics,Middle Childhood (7-9),Social/Party,128,-0.026500000000000003
292,5,30,8,3,30,Attacke,30,card game,auction/bidding,5.73231,130,2,3,0,Short (0-30 minutes),Strategic Mechanics,Middle Childhood (7-9),Unknown/Miscellaneous,157,0.09228395061728395
293,7,30,6,2,30,Bamboleo,30,action / dexterity,press your luck,6.40881,1170,2,1,1,Short (0-30 minutes),Strategic Mechanics,Early Childhood (4-6),Unknown/Miscellaneous,101,0.0692156862745098
294,5,90,10,2,90,Keydom,90,bluffing,set collection,6.78667,75,3,2,0,Long (61-120 minutes),Card & Pool Mechanics,Pre-Teen (10-12),Social/Party,138,-0.03285714285714286
295,6,120,12,3,120,Europa 1945-2030,120,negotiation,voting,5.94204,314,2,1,0,Long (61-120 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,97,0.04444444444444443
296,6,90,12,2,60,Medieval Merchant,90,economic,area control / area influence,6.76731,1066,2,2,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,99,0.04329004329004329
297,6,120,9,3,120,Stadens Nyckel,120,city building,auction/bidding,5.31875,104,2,1,0,Long (61-120 minutes),Strategic Mechanics,Middle Childhood (7-9),Real-life/Simulation,131,0.14915584415584415
298,5,60,10,3,60,Lang lebe der König,60,wargame,voting,5.17768,69,1,1,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,42,0.15
299,6,60,14,2,60,De Bellis Antiquitatis,60,ancient,action point allowance system,7.14559,563,5,3,1,Medium (31-60 minutes),Game Structure Mechanics,Teen (13+),History/War,88,0.29583333333333334
300,6,30,8,2,30,Tutankhamen,30,abstract strategy,modular board,6.13258,1197,2,3,0,Short (0-30 minutes),Game Structure Mechanics,Middle Childhood (7-9),Strategy,170,0.08612689393939393
301,5,30,10,2,30,Campanile,30,card game,area control / area influence,6.1877,317,1,4,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,153,0.16397727272727272
302,6,45,10,2,45,Forum Romanum,45,abstract strategy,area control / area influence,6.79507,400,2,1,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Strategy,98,0.05499999999999999
304,6,30,12,2,30,Ever Green,30,card game,commodity speculation,5.52255,326,2,1,0,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,176,-0.03619047619047619
305,6,60,12,3,60,Der Fliegende Holländer,60,bluffing,stock holding,6.01538,273,2,2,0,Medium (31-60 minutes),Strategic Mechanics,Pre-Teen (10-12),Social/Party,431,0.11950251645373598
308,5,70,10,2,70,Santa Fe,70,trains,card drafting,6.95543,215,1,2,0,Long (61-120 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,507,0.02278974413120754
309,2,20,8,2,20,Arabana-Ikibiti,20,abstract strategy,area control / area influence,6.20714,70,2,3,0,Short (0-30 minutes),Action & Movement Mechanics,Middle Childhood (7-9),Strategy,118,-0.08493506493506495
310,6,180,12,2,180,Wizard's Quest,180,adventure,area movement,6.16843,1244,3,2,1,Very Long (121-240 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Fantasy/Adventure,205,0.07499999999999998
311,6,240,12,2,240,Time Agent,240,science fiction,variable player powers,6.66097,237,1,1,0,Very Long (121-240 minutes),Game Structure Mechanics,Pre-Teen (10-12),Science Fiction/Futuristic,49,0.18333333333333335
312,6,10,10,2,10,Landlord!,10,card game,hand management,5.87488,888,2,2,1,Short (0-30 minutes),Strategic Mechanics,Pre-Teen (10-12),Unknown/Miscellaneous,75,0.04642857142857142
313,6,90,10,2,90,Big Boss,90,economic,stock holding,7.0836,334,1,1,0,Long (61-120 minutes),Others,Pre-Teen (10-12),Strategy,84,0.005555555555555545
314,5,60,12,3,60,Highlanders,60,medieval,action point allowance system,6.24854,171,2,1,0,Medium (31-60 minutes),Unique Mechanics,Pre-Teen (10-12),Fantasy/Adventure,109,-0.037500000000000006
316,2,45,10,2,45,Chase,45,abstract strategy,grid movement,6.81966,267,2,1,0,Medium (31-60 minutes),Action & Movement Mechanics,Pre-Teen (10-12),Strategy,102,-0.05444444444444444
321,4,45,8,2,45,The Mole in the Hole,45,children's game,modular board,6.3309,673,1,1,0,Medium (31-60 minutes),Game Structure Mechanics,Middle Childhood (7-9),Children's/Family,166,0.05350241545893719
